Batch ID,BatchType,Time (h),Temperature(T:K),pH(pH:pH),Dissolved oxygen concentration(DO2:mg/L),Agitator RPM(RPM:RPM),carbon dioxide percent in off-gas(CO2outgas:%),Oxygen in percent in off-gas(O2:O2  (%)),Vessel Volume(V:L),Sugar feed rate(Fs:L/h),Penicillin concentration(P:g/L)
79.0,Advanced Process Control,6.8,298.08,6.5096,13.676,100,0.21446,0.19884,58455,15,0.00098221
79.0,Advanced Process Control,7.0,298.09,6.5091,13.604,100,0.22032,0.19835,58459,15,0.00098163
79.0,Advanced Process Control,7.2,298.09,6.5069,13.55,100,0.22639,0.19796,58462,15,0.00098107
79.0,Advanced Process Control,7.4,298.1,6.5018,13.492,100,0.23266,0.19757,58465,15,0.00098052
79.0,Advanced Process Control,7.6,298.1,6.4953,13.427,100,0.23914,0.19711,58467,15,0.00097996
79.0,Advanced Process Control,7.8,298.1,6.4916,13.369,100,0.24582,0.19671,58471,15,0.0009794
79.0,Advanced Process Control,8.0,298.11,6.4918,13.301,100,0.25271,0.19624,58475,15,0.00097882
79.0,Advanced Process Control,8.2,298.12,6.4922,13.414,100,0.20295,0.19916,58479,15,0.00097823
79.0,Advanced Process Control,8.4,298.12,6.4947,13.352,100,0.20202,0.19937,58485,15,0.00097763
79.0,Advanced Process Control,8.6,298.13,6.4971,13.286,100,0.2068,0.19912,58491,15,0.00097702
79.0,Advanced Process Control,8.8,298.13,6.4978,13.228,100,0.21238,0.19884,58497,15,0.00097641
79.0,Advanced Process Control,9.0,298.13,6.4977,13.153,100,0.21823,0.19849,58503,15,0.00097579
79.0,Advanced Process Control,9.2,298.14,6.4969,13.066,100,0.22431,0.19802,58510,15,0.00097517
79.0,Advanced Process Control,9.4,298.16,6.4976,12.978,100,0.23063,0.19754,58517,15,0.00097454
79.0,Advanced Process Control,9.6,298.17,6.4972,12.893,100,0.23717,0.19708,58525,15,0.00097391
79.0,Advanced Process Control,9.8,298.18,6.4966,12.809,100,0.24395,0.19665,58533,15,0.00097327
79.0,Advanced Process Control,10.0,298.19,6.4935,12.723,100,0.25095,0.19621,58541,15,0.00097262
79.0,Advanced Process Control,10.2,298.19,6.495,12.611,100,0.25821,0.19559,58550,15,0.00097197
79.0,Advanced Process Control,10.4,298.19,6.4971,12.521,100,0.26572,0.19511,58559,15,0.0009713
79.0,Advanced Process Control,10.6,298.19,6.4985,12.404,100,0.27349,0.19446,58569,15,0.00097063
79.0,Advanced Process Control,10.8,298.21,6.4991,12.312,100,0.28153,0.19399,58578,15,0.00096996
79.0,Advanced Process Control,11.0,298.22,6.4993,12.206,100,0.28984,0.19351,58588,15,0.00096929
79.0,Advanced Process Control,11.2,298.22,6.4976,12.109,100,0.29843,0.19305,58599,15,0.00096861
79.0,Advanced Process Control,11.4,298.21,6.4955,12.009,100,0.30727,0.19258,58609,15,0.00096793
79.0,Advanced Process Control,11.6,298.21,6.4916,11.895,100,0.31639,0.19201,58620,15,0.00096724
79.0,Advanced Process Control,11.8,298.19,6.4882,11.797,100,0.32577,0.19156,58632,15,0.00096654
79.0,Advanced Process Control,12.0,298.18,6.4853,11.671,100,0.33546,0.19096,58645,15,0.00096582
79.0,Advanced Process Control,12.2,298.16,6.4835,11.564,100,0.34544,0.19038,58662,30,0.00096504
79.0,Advanced Process Control,12.4,298.17,6.4837,11.472,100,0.35566,0.18989,58680,30,0.00096423
79.0,Advanced Process Control,12.6,298.17,6.4844,12.268,100,0.36607,0.18962,58700,30,0.0009634
79.0,Advanced Process Control,12.8,298.15,6.4916,12.411,100,0.37647,0.18996,58721,30,0.00096254
79.0,Advanced Process Control,13.0,298.06,6.5151,13.2,100,0.38589,0.19279,58743,30,0.00096168
79.0,Advanced Process Control,13.2,297.94,6.5453,13.281,100,0.39334,0.19492,58764,30,0.00096084
79.0,Advanced Process Control,13.4,298.9,6.5703,13.276,100,0.40021,0.19529,58782,30,0.00096005
79.0,Advanced Process Control,13.6,298.65,6.5677,13.251,100,0.40692,0.19524,58790,30,0.00095939
79.0,Advanced Process Control,13.8,298.38,6.54,13.227,100,0.41358,0.19519,58795,30,0.0009588
79.0,Advanced Process Control,14.0,298.19,6.4984,13.2,100,0.4202,0.19506,58797,30,0.00095827
79.0,Advanced Process Control,14.2,298.08,6.4622,13.167,100,0.42681,0.19491,58799,30,0.00095774
79.0,Advanced Process Control,14.4,298.0,6.4459,13.165,100,0.4334,0.19496,58804,30,0.00095716
79.0,Advanced Process Control,14.6,297.94,6.4517,13.162,100,0.43997,0.195,58814,30,0.0009565
79.0,Advanced Process Control,14.8,298.64,6.476,13.185,100,0.44648,0.19523,58827,30,0.00095578
79.0,Advanced Process Control,15.0,298.46,6.5052,13.165,100,0.45296,0.19521,58842,30,0.00095502
79.0,Advanced Process Control,15.2,298.31,6.5336,13.146,100,0.45943,0.19517,58857,30,0.00095427
79.0,Advanced Process Control,15.4,298.2,6.5521,13.115,100,0.4659,0.19505,58870,30,0.00095357
79.0,Advanced Process Control,15.6,298.12,6.5401,13.074,100,0.47238,0.19495,58877,30,0.00095297
79.0,Advanced Process Control,15.8,298.07,6.5106,13.052,100,0.47888,0.19493,58880,30,0.00095243
79.0,Advanced Process Control,16.0,298.02,6.4786,13.04,100,0.48535,0.19491,58883,30,0.00095191
79.0,Advanced Process Control,16.2,298.09,6.4415,11.901,100,0.49336,0.19073,58897,75,0.00095119
79.0,Advanced Process Control,16.4,298.14,6.4277,11.818,100,0.50304,0.18942,58915,75,0.00095039
79.0,Advanced Process Control,16.6,298.15,6.4357,11.792,100,0.51309,0.18902,58939,75,0.0009495
79.0,Advanced Process Control,16.8,298.13,6.4517,11.763,100,0.5232,0.18894,58969,75,0.00094853
79.0,Advanced Process Control,17.0,298.12,6.4691,11.708,100,0.53337,0.18873,59002,75,0.00094749
79.0,Advanced Process Control,17.2,298.09,6.4847,11.681,100,0.54361,0.18866,59038,75,0.00094642
79.0,Advanced Process Control,17.4,298.06,6.499,11.657,100,0.55387,0.18858,59075,75,0.00094533
79.0,Advanced Process Control,17.6,298.04,6.5104,11.603,100,0.56414,0.18842,59113,75,0.00094424
79.0,Advanced Process Control,17.8,298.04,6.5206,11.581,100,0.57445,0.18837,59150,75,0.00094317
79.0,Advanced Process Control,18.0,298.04,6.528,11.529,100,0.58477,0.1882,59185,75,0.00094212
79.0,Advanced Process Control,18.2,298.02,6.5319,11.45,100,0.59515,0.18782,59218,75,0.00094111
79.0,Advanced Process Control,18.4,298.04,6.5336,11.336,100,0.60564,0.18735,59249,75,0.00094013
79.0,Advanced Process Control,18.6,298.04,6.5332,11.273,100,0.61627,0.18706,59277,75,0.00093921
79.0,Advanced Process Control,18.8,298.04,6.5274,11.179,100,0.62702,0.18674,59302,75,0.00093832
79.0,Advanced Process Control,19.0,298.03,6.5194,11.132,100,0.63785,0.1865,59326,75,0.00093746
79.0,Advanced Process Control,19.2,298.02,6.511,11.103,100,0.64866,0.18636,59348,75,0.00093663
79.0,Advanced Process Control,19.4,298.02,6.5023,11.058,100,0.65946,0.18621,59369,75,0.00093581
79.0,Advanced Process Control,19.6,298.01,6.4938,11.018,100,0.67027,0.18609,59390,75,0.000935
79.0,Advanced Process Control,19.8,297.99,6.4898,10.995,100,0.68106,0.18596,59412,75,0.00093417
79.0,Advanced Process Control,20.0,297.98,6.4905,10.981,100,0.69177,0.18587,59435,75,0.00093333
79.0,Advanced Process Control,20.2,298.07,6.4679,10.045,100,0.55604,0.18693,59473,150,0.00093224
79.0,Advanced Process Control,20.4,298.15,6.4454,9.8357,100,0.55859,0.18598,59514,150,0.00093111
79.0,Advanced Process Control,20.6,298.19,6.43,9.7259,100,0.56985,0.18555,59560,150,0.0009299
79.0,Advanced Process Control,20.8,298.18,6.4205,9.6914,100,0.58177,0.18537,59611,150,0.00092861
79.0,Advanced Process Control,21.0,298.15,6.4156,9.7018,100,0.59372,0.18539,59669,150,0.00092722
79.0,Advanced Process Control,21.2,298.15,6.4128,9.643,100,0.60566,0.18519,59734,150,0.00092573
79.0,Advanced Process Control,21.4,298.13,6.4111,9.6063,100,0.61767,0.18507,59803,150,0.00092416
79.0,Advanced Process Control,21.6,298.12,6.4105,9.5678,100,0.62972,0.18491,59873,150,0.0009226
79.0,Advanced Process Control,21.8,298.12,6.41,9.4522,100,0.64183,0.18446,59942,150,0.00092104
79.0,Advanced Process Control,22.0,298.1,6.4089,9.3551,100,0.65405,0.18417,60012,150,0.00091949
79.0,Advanced Process Control,22.2,298.08,6.4074,9.2761,100,0.66642,0.18395,60081,150,0.00091794
79.0,Advanced Process Control,22.4,298.07,6.4068,9.2543,100,0.6788,0.18388,60151,150,0.0009164
79.0,Advanced Process Control,22.6,298.07,6.4072,9.2647,100,0.69111,0.18396,60220,150,0.00091486
79.0,Advanced Process Control,22.8,298.07,6.4092,9.2786,100,0.70329,0.18393,60290,150,0.00091332
79.0,Advanced Process Control,23.0,298.06,6.4109,9.2198,100,0.71542,0.18381,60359,150,0.00091179
79.0,Advanced Process Control,23.2,298.02,6.4114,9.1029,100,0.72766,0.18345,60429,150,0.00091026
79.0,Advanced Process Control,23.4,298.03,6.4112,9.0174,100,0.74002,0.1832,60499,150,0.00090873
79.0,Advanced Process Control,23.6,298.06,6.4108,8.9517,100,0.75248,0.183,60568,150,0.00090721
79.0,Advanced Process Control,23.8,298.08,6.4097,8.8419,100,0.76505,0.18265,60638,150,0.00090568
79.0,Advanced Process Control,24.0,298.08,6.4094,8.8312,100,0.77763,0.18256,60709,150,0.00090416
79.0,Advanced Process Control,24.2,297.81,6.4505,12.042,100,0.78553,0.1928,60755,30,0.017895
79.0,Advanced Process Control,24.4,299.11,6.4901,12.051,100,0.79037,0.19408,60801,30,0.038484
79.0,Advanced Process Control,24.6,298.51,6.5254,12.05,100,0.79494,0.19419,60847,30,0.059627
79.0,Advanced Process Control,24.8,298.11,6.5568,12.055,100,0.79943,0.19425,60892,30,0.081748
79.0,Advanced Process Control,25.0,297.89,6.5798,11.943,100,0.80385,0.19404,60915,30,0.10434
79.0,Advanced Process Control,25.2,298.66,6.5808,12.705,100,0.80824,0.19382,60928,30,0.12711
79.0,Advanced Process Control,25.4,298.38,6.5526,12.633,100,0.81264,0.19362,60935,30,0.14986
79.0,Advanced Process Control,25.6,298.16,6.51,12.623,100,0.817,0.19362,60939,30,0.17322
79.0,Advanced Process Control,25.8,298.04,6.4705,12.613,100,0.8213,0.19359,60943,30,0.19722
79.0,Advanced Process Control,26.0,297.98,6.4495,12.622,100,0.82554,0.19365,60949,30,0.2217
79.0,Advanced Process Control,26.2,297.93,6.4504,12.609,100,0.82978,0.19363,60959,30,0.24621
79.0,Advanced Process Control,26.4,298.53,6.4694,12.601,100,0.83402,0.19361,60973,30,0.27123
79.0,Advanced Process Control,26.6,298.4,6.4957,12.578,100,0.83828,0.19351,60989,30,0.29623
79.0,Advanced Process Control,26.8,298.28,6.5206,12.582,100,0.84251,0.19359,61006,30,0.32144
79.0,Advanced Process Control,27.0,298.19,6.5409,12.574,100,0.84672,0.19373,61021,30,0.34689
79.0,Advanced Process Control,27.2,298.13,6.5506,12.516,100,0.85095,0.19358,61033,30,0.37217
79.0,Advanced Process Control,27.4,298.08,6.5303,12.457,100,0.85518,0.19339,61040,30,0.39776
79.0,Advanced Process Control,27.6,298.05,6.4971,12.421,100,0.85941,0.19332,61044,30,0.42378
79.0,Advanced Process Control,27.8,298.03,6.4694,12.399,100,0.86364,0.19333,61049,30,0.45005
79.0,Advanced Process Control,28.0,298.01,6.4585,12.39,100,0.86787,0.19332,61056,30,0.47666
79.0,Advanced Process Control,28.2,298.02,6.4645,12.203,100,0.87239,0.19281,61069,37,0.50011
79.0,Advanced Process Control,28.4,298.02,6.4828,12.216,100,0.87704,0.19279,61084,37,0.52407
79.0,Advanced Process Control,28.6,298.03,6.5027,12.21,100,0.88166,0.19275,61100,37,0.54844
79.0,Advanced Process Control,28.8,298.03,6.5193,12.212,100,0.88622,0.19278,61117,37,0.5737
79.0,Advanced Process Control,29.0,298.02,6.5307,12.203,100,0.8907,0.19276,61132,37,0.59995
79.0,Advanced Process Control,29.2,298.01,6.5338,12.173,100,0.89512,0.19265,61144,37,0.62658
79.0,Advanced Process Control,29.4,298.0,6.523,12.126,100,0.89954,0.19253,61155,37,0.65375
79.0,Advanced Process Control,29.6,298.0,6.5021,12.085,100,0.90394,0.1924,61163,37,0.68133
79.0,Advanced Process Control,29.8,298.0,6.4807,12.03,100,0.90837,0.19219,61171,37,0.70896
79.0,Advanced Process Control,30.0,297.99,6.4699,12.026,100,0.91279,0.19214,61181,37,0.73715
79.0,Advanced Process Control,30.2,297.98,6.4725,12.836,100,0.91722,0.19209,61194,37,0.7652
79.0,Advanced Process Control,30.4,297.98,6.4833,12.784,100,0.92172,0.19198,61209,37,0.79281
79.0,Advanced Process Control,30.6,297.98,6.4985,12.776,100,0.92626,0.19201,61225,37,0.82078
79.0,Advanced Process Control,30.8,297.98,6.5144,12.753,100,0.93078,0.19194,61242,37,0.84903
79.0,Advanced Process Control,31.0,297.97,6.5256,12.709,100,0.9353,0.19178,61257,37,0.87733
79.0,Advanced Process Control,31.2,297.96,6.5301,12.694,100,0.93981,0.19182,61271,37,0.90599
79.0,Advanced Process Control,31.4,297.96,6.524,12.66,100,0.9443,0.19179,61282,37,0.93473
79.0,Advanced Process Control,31.6,297.97,6.5097,12.635,100,0.94878,0.19178,61291,37,0.96391
79.0,Advanced Process Control,31.8,297.98,6.4915,12.592,100,0.95327,0.19169,61300,37,0.9933
79.0,Advanced Process Control,32.0,297.98,6.4782,12.6,100,0.95772,0.19172,61310,37,1.0233
79.0,Advanced Process Control,32.2,298.0,6.4741,12.4,100,0.96243,0.1912,61322,43,1.0501
79.0,Advanced Process Control,32.4,298.01,6.4793,12.426,100,0.96728,0.19134,61337,43,1.0775
79.0,Advanced Process Control,32.6,298.01,6.4903,12.418,100,0.9721,0.19132,61354,43,1.1054
79.0,Advanced Process Control,32.8,298.03,6.5033,12.426,100,0.97687,0.19139,61371,43,1.134
79.0,Advanced Process Control,33.0,298.03,6.5142,12.362,100,0.98165,0.19115,61388,43,1.1621
79.0,Advanced Process Control,33.2,298.02,6.5221,12.336,100,0.98645,0.19109,61404,43,1.1904
79.0,Advanced Process Control,33.4,298.02,6.521,12.317,100,0.99121,0.19107,61419,43,1.2192
79.0,Advanced Process Control,33.6,298.02,6.5136,12.309,100,0.99592,0.19109,61432,43,1.2489
79.0,Advanced Process Control,33.8,298.01,6.5021,12.246,100,1.0006,0.19091,61444,43,1.2784
79.0,Advanced Process Control,34.0,298.0,6.4894,12.225,100,1.0054,0.19084,61456,43,1.3082
79.0,Advanced Process Control,34.2,297.99,6.4828,12.222,100,1.0101,0.19089,61469,43,1.3387
79.0,Advanced Process Control,34.4,297.98,6.4813,12.258,100,1.0147,0.191,61483,43,1.3704
79.0,Advanced Process Control,34.6,297.97,6.4855,12.256,100,1.0192,0.19099,61499,43,1.4027
79.0,Advanced Process Control,34.8,297.96,6.4938,12.253,100,1.0237,0.19102,61516,43,1.4352
79.0,Advanced Process Control,35.0,297.96,6.5011,12.228,100,1.0282,0.191,61534,43,1.4674
79.0,Advanced Process Control,35.2,297.96,6.5071,12.213,100,1.0328,0.19101,61552,43,1.5
79.0,Advanced Process Control,35.4,297.95,6.5122,12.219,100,1.0372,0.19107,61570,43,1.5333
79.0,Advanced Process Control,35.6,298.43,6.5158,12.197,100,1.0416,0.19094,61586,43,1.5671
79.0,Advanced Process Control,35.8,298.3,6.5147,12.173,100,1.046,0.19088,61601,43,1.6013
79.0,Advanced Process Control,36.0,298.2,6.5113,12.167,100,1.0503,0.19091,61616,43,1.6357
79.0,Advanced Process Control,36.2,298.13,6.503,11.993,100,1.0548,0.19041,61630,47,1.6685
79.0,Advanced Process Control,36.4,298.08,6.4935,11.941,100,1.0595,0.1902,61644,47,1.7013
79.0,Advanced Process Control,36.6,298.06,6.4871,11.939,100,1.0641,0.19019,61659,47,1.7345
79.0,Advanced Process Control,36.8,298.04,6.4857,11.954,100,1.0686,0.19027,61675,47,1.7685
79.0,Advanced Process Control,37.0,298.03,6.4899,11.971,100,1.0731,0.19038,61692,47,1.8031
79.0,Advanced Process Control,37.2,298.02,6.4953,11.962,100,1.0776,0.19031,61710,47,1.8383
79.0,Advanced Process Control,37.4,298.01,6.5022,11.952,100,1.082,0.19026,61729,47,1.8738
79.0,Advanced Process Control,37.6,298.01,6.5086,11.903,100,1.0864,0.19018,61748,47,1.9094
79.0,Advanced Process Control,37.8,298.0,6.5113,11.86,100,1.0909,0.19007,61766,47,1.9452
79.0,Advanced Process Control,38.0,297.99,6.5077,11.86,100,1.0954,0.19016,61783,47,1.9814
79.0,Advanced Process Control,38.2,297.99,6.5051,11.842,100,1.0998,0.19013,61800,47,2.0179
79.0,Advanced Process Control,38.4,297.99,6.504,11.817,100,1.1042,0.19002,61816,47,2.0548
79.0,Advanced Process Control,38.6,297.98,6.4985,11.814,100,1.1085,0.18997,61832,47,2.092
79.0,Advanced Process Control,38.8,297.98,6.4943,11.827,100,1.1128,0.19007,61849,47,2.1292
79.0,Advanced Process Control,39.0,297.98,6.4932,11.798,100,1.1171,0.19003,61866,47,2.1666
79.0,Advanced Process Control,39.2,297.98,6.4943,11.824,100,1.1213,0.19012,61883,47,2.2043
79.0,Advanced Process Control,39.4,297.98,6.4987,11.821,100,1.1255,0.19011,61901,47,2.2423
79.0,Advanced Process Control,39.6,297.98,6.5017,11.781,100,1.1296,0.18996,61920,47,2.2804
79.0,Advanced Process Control,39.8,297.98,6.5007,11.776,100,1.1338,0.18992,61938,47,2.3189
79.0,Advanced Process Control,40.0,297.98,6.499,11.788,100,1.1379,0.18995,61957,47,2.3578
79.0,Advanced Process Control,40.2,297.98,6.4965,13.523,100,1.0545,0.19121,61976,51,2.3963
79.0,Advanced Process Control,40.4,297.98,6.4951,13.53,100,1.0538,0.19138,61996,51,2.4352
79.0,Advanced Process Control,40.6,297.97,6.4957,13.483,100,1.0574,0.19125,62016,51,2.4743
79.0,Advanced Process Control,40.8,297.98,6.4945,13.426,100,1.0612,0.19105,62037,51,2.513
79.0,Advanced Process Control,41.0,297.99,6.495,13.424,100,1.0651,0.19104,62058,51,2.552
79.0,Advanced Process Control,41.2,297.99,6.4958,13.393,100,1.0689,0.19095,62080,51,2.591
79.0,Advanced Process Control,41.4,297.99,6.5014,13.409,100,1.0727,0.191,62102,51,2.6308
79.0,Advanced Process Control,41.6,297.99,6.5078,13.398,100,1.0765,0.19096,62125,51,2.6707
79.0,Advanced Process Control,41.8,297.99,6.5114,13.392,100,1.0803,0.19094,62146,51,2.7111
79.0,Advanced Process Control,42.0,297.98,6.5104,13.382,100,1.0839,0.19094,62167,51,2.7519
79.0,Advanced Process Control,42.2,297.98,6.5056,13.369,100,1.0876,0.19087,62187,51,2.7931
79.0,Advanced Process Control,42.4,297.98,6.4999,13.375,100,1.0912,0.19097,62207,51,2.8347
79.0,Advanced Process Control,42.6,297.98,6.4956,13.375,100,1.0948,0.19101,62227,51,2.8764
79.0,Advanced Process Control,42.8,297.97,6.4897,13.392,100,1.0983,0.19117,62248,51,2.9181
79.0,Advanced Process Control,43.0,297.98,6.4858,13.378,100,1.1019,0.19116,62269,51,2.9599
79.0,Advanced Process Control,43.2,297.98,6.4858,13.384,100,1.1054,0.19124,62292,51,3.0017
79.0,Advanced Process Control,43.4,297.97,6.4887,13.38,100,1.1089,0.19122,62316,51,3.0436
79.0,Advanced Process Control,43.6,297.98,6.4931,13.333,100,1.1125,0.19109,62340,51,3.0854
79.0,Advanced Process Control,43.8,297.99,6.5004,13.289,100,1.116,0.19093,62366,51,3.1276
79.0,Advanced Process Control,44.0,297.99,6.5057,13.268,100,1.1196,0.19085,62391,51,3.1697
79.0,Advanced Process Control,44.2,298.0,6.5078,13.1,100,1.1234,0.19046,62418,57,3.2116
79.0,Advanced Process Control,44.4,298.01,6.5102,13.073,100,1.1272,0.19034,62444,57,3.2536
79.0,Advanced Process Control,44.6,298.02,6.5096,13.059,100,1.1311,0.19034,62469,57,3.2958
79.0,Advanced Process Control,44.8,298.03,6.5068,12.989,100,1.1349,0.19015,62494,57,3.3379
79.0,Advanced Process Control,45.0,298.03,6.504,12.93,100,1.1388,0.19003,62518,57,3.3801
79.0,Advanced Process Control,45.2,298.03,6.4986,12.933,100,1.1428,0.19007,62542,57,3.4223
79.0,Advanced Process Control,45.4,298.03,6.4932,12.925,100,1.1467,0.19016,62566,57,3.4646
79.0,Advanced Process Control,45.6,298.02,6.4888,12.923,100,1.1506,0.19021,62590,57,3.5073
79.0,Advanced Process Control,45.8,298.02,6.4896,12.869,100,1.1545,0.19007,62616,57,3.5498
79.0,Advanced Process Control,46.0,298.01,6.4931,12.825,100,1.1585,0.18992,62643,57,3.5921
79.0,Advanced Process Control,46.2,298.01,6.4992,12.783,100,1.1625,0.18984,62670,57,3.6342
79.0,Advanced Process Control,46.4,298.01,6.5052,12.802,100,1.1665,0.18994,62698,57,3.6764
79.0,Advanced Process Control,46.6,298.0,6.5113,12.774,100,1.1705,0.18987,62725,57,3.7186
79.0,Advanced Process Control,46.8,297.99,6.5147,12.755,100,1.1745,0.18993,62751,57,3.7608
79.0,Advanced Process Control,47.0,297.98,6.5139,12.729,100,1.1785,0.18993,62777,57,3.8033
79.0,Advanced Process Control,47.2,297.99,6.5102,12.687,100,1.1825,0.18982,62801,57,3.8462
79.0,Advanced Process Control,47.4,297.99,6.5084,12.638,100,1.1865,0.18965,62825,57,3.889
79.0,Advanced Process Control,47.6,297.99,6.5067,12.571,100,1.1906,0.18946,62848,57,3.932
79.0,Advanced Process Control,47.8,297.99,6.5058,12.558,100,1.1946,0.18943,62870,57,3.9755
79.0,Advanced Process Control,48.0,297.99,6.5014,12.481,100,1.1987,0.18925,62893,57,4.0186
79.0,Advanced Process Control,48.2,298.01,6.4964,12.321,100,1.203,0.18886,62916,61,4.0607
79.0,Advanced Process Control,48.4,298.01,6.492,12.321,100,1.2073,0.18885,62939,61,4.1029
79.0,Advanced Process Control,48.6,298.01,6.4924,12.342,100,1.2116,0.18895,62963,61,4.1456
79.0,Advanced Process Control,48.8,298.02,6.4949,12.302,100,1.2159,0.18887,62988,61,4.1882
79.0,Advanced Process Control,49.0,298.02,6.4997,12.26,100,1.2202,0.18868,63014,61,4.2307
79.0,Advanced Process Control,49.2,298.01,6.5045,12.228,100,1.2245,0.1885,63039,61,4.2734
79.0,Advanced Process Control,49.4,298.01,6.5084,12.201,100,1.2288,0.1884,63064,61,4.3164
79.0,Advanced Process Control,49.6,298.0,6.5115,12.251,100,1.233,0.18848,63089,61,4.3603
79.0,Advanced Process Control,49.8,298.0,6.5103,12.264,100,1.2371,0.1886,63113,61,4.4046
79.0,Advanced Process Control,50.0,298.0,6.5065,12.203,100,1.2413,0.1885,63136,61,4.449
79.0,Advanced Process Control,50.2,297.88,6.4994,13.549,100,1.2453,0.19151,63259,61,4.4863
